timestamp,tank_liquidlevel,flowlevel,bottle_liquidlevel,motor_status,class
2022-10-10 16:18:34.610466,5.18750000000002,0.0,0.907407407407407,0,Normal
2022-10-10 16:18:35.588660,5.17615740740742,0.0,0.0,1,Normal
2022-10-10 16:18:36.563046,5.15347222222224,2.45,0.0453703703703704,1,Normal
2022-10-10 16:18:37.530794,5.13078703703705,0.0,0.0680555555555556,1,Normal
2022-10-10 16:18:38.500045,5.11944444444446,0.0,0.0907407407407407,1,Normal
2022-10-10 16:18:39.464122,5.09675925925927,0.0,0.113425925925926,1,Normal
2022-10-10 16:18:40.439366,5.07407407407409,0.0,0.158796296296296,1,Normal
2022-10-10 16:18:41.409518,5.04004629629631,2.45,0.226851851851852,1,Normal
2022-10-10 16:18:42.385871,5.00601851851853,2.45,0.294907407407407,1,Normal
2022-10-10 16:18:43.366156,4.97199074074075,2.45,0.385648148148148,0,Command Injection TL
2022-10-10 16:18:44.333083,4.94930555555557,0.0,0.408333333333333,1,Normal
2022-10-10 16:18:45.310688,4.93796296296298,0.0,0.431018518518518,1,Normal
2022-10-10 16:18:46.282034,4.91527777777779,0.0,0.476388888888889,1,Normal
2022-10-10 16:18:47.250060,4.8925925925926,0.0,0.521759259259259,1,Normal
2022-10-10 16:18:48.246969,4.86990740740742,0.0,0.567129629629629,1,Normal
2022-10-10 16:18:49.216858,4.84722222222223,2.45,0.635185185185185,1,Normal
2022-10-10 16:18:50.180273,4.80185185185186,2.45,0.725925925925926,0,Command Injection TL
2022-10-10 16:18:51.143761,4.79050925925927,0.0,0.725925925925926,1,Normal
2022-10-10 16:18:52.139538,4.77916666666668,0.0,0.748611111111111,1,Normal
2022-10-10 16:18:53.100910,4.76782407407408,0.0,0.771296296296296,1,Normal
2022-10-10 16:18:54.074228,4.7451388888889,0.0,0.816666666666666,1,Normal
2022-10-10 16:18:55.043207,4.71111111111112,2.45,0.884722222222222,1,Normal
2022-10-10 16:18:56.009004,4.68842592592594,2.45,0.907407407407407,0,Normal
2022-10-10 16:18:57.049686,4.67708333333334,0.0,0.907407407407407,0,Normal
2022-10-10 16:18:58.014623,4.66574074074075,0.0,0.0,0,Command Injection TL
2022-10-10 16:18:58.986508,4.65439814814816,0.0,0.0,1,Normal
2022-10-10 16:18:59.971997,4.64305555555556,0.0,0.0,1,Normal
2022-10-10 16:19:00.947823,4.62037037037038,0.0,0.0226851851851852,1,Normal
2022-10-10 16:19:01.920125,4.59768518518519,0.0,0.0453703703703704,1,Normal
2022-10-10 16:19:02.894172,4.57500000000001,2.45,0.0907407407407407,1,Normal
2022-10-10 16:19:03.887903,4.54097222222223,2.45,0.158796296296296,1,Normal
2022-10-10 16:19:04.869524,4.49560185185186,2.45,0.226851851851852,0,Command Injection TL
2022-10-10 16:19:05.841822,4.48425925925927,0.0,0.249537037037037,1,Normal
2022-10-10 16:19:06.815987,4.48425925925927,0.0,0.249537037037037,1,Normal
2022-10-10 16:19:07.786331,4.47291666666667,0.0,0.272222222222222,1,Normal
2022-10-10 16:19:08.759753,4.45023148148149,0.0,0.317592592592593,1,Normal
2022-10-10 16:19:09.735355,4.41620370370371,2.45,0.362962962962963,1,Normal
2022-10-10 16:19:10.723231,4.39351851851852,2.45,0.431018518518518,1,Normal
2022-10-10 16:19:11.695045,4.35949074074075,2.45,0.499074074074074,1,Normal
2022-10-10 16:19:12.662576,4.31412037037038,2.45,0.589814814814815,0,Command Injection TL
2022-10-10 16:19:13.636661,4.30277777777778,0.0,0.589814814814815,1,Normal
2022-10-10 16:19:14.607456,4.29143518518519,0.0,0.6125,1,Normal
2022-10-10 16:19:15.581356,4.2800925925926,0.0,0.635185185185185,1,Normal
2022-10-10 16:19:16.542581,4.24606481481482,2.45,0.680555555555555,1,Normal
2022-10-10 16:19:17.521452,4.21203703703704,2.45,0.725925925925926,1,Normal
2022-10-10 16:19:18.518297,4.18935185185186,2.45,0.771296296296296,1,Normal
2022-10-10 16:19:19.494396,4.15532407407408,2.45,0.816666666666666,0,Command Injection TL
2022-10-10 16:19:20.463421,4.13263888888889,0.0,0.839351851851852,1,Normal
2022-10-10 16:19:21.430536,4.1212962962963,0.0,0.839351851851852,1,Normal
2022-10-10 16:19:22.402328,4.10995370370371,0.0,0.862037037037037,1,Normal
2022-10-10 16:19:23.376656,4.08726851851852,0.0,0.884722222222222,1,Normal
2022-10-10 16:19:24.333426,4.06458333333333,2.45,0.907407407407407,0,Normal
2022-10-10 16:19:25.323118,4.06458333333333,0.0,0.907407407407407,0,Normal
2022-10-10 16:19:26.301395,4.05324074074074,0.0,0.907407407407407,0,Normal
2022-10-10 16:19:27.264939,4.05324074074074,0.0,0.0,1,Normal
2022-10-10 16:19:28.230072,4.05324074074074,0.0,0.0,1,Normal
2022-10-10 16:19:29.199790,4.04189814814815,0.0,0.0226851851851852,1,Normal
2022-10-10 16:19:30.177824,4.01921296296296,0.0,0.0680555555555556,1,Normal
2022-10-10 16:19:31.158505,3.98518518518519,2.45,0.136111111111111,1,Normal
2022-10-10 16:19:32.137861,3.9625,2.45,0.204166666666667,1,Normal
2022-10-10 16:19:33.111617,3.92847222222222,2.45,0.272222222222222,1,Normal
2022-10-10 16:19:34.077533,3.88310185185185,2.45,0.362962962962963,0,Command Injection TL
2022-10-10 16:19:35.049714,3.86041666666667,0.0,0.362962962962963,1,Normal
2022-10-10 16:19:36.019718,3.84907407407407,0.0,0.385648148148148,1,Normal
2022-10-10 16:19:36.993445,3.83773148148148,0.0,0.408333333333333,1,Normal
2022-10-10 16:19:37.964088,3.8037037037037,2.45,0.476388888888889,1,Normal
2022-10-10 16:19:38.995072,3.76967592592592,2.45,0.521759259259259,1,Normal
2022-10-10 16:19:39.991956,3.73564814814815,2.45,0.589814814814815,1,Normal
2022-10-10 16:19:40.965715,3.71296296296296,2.45,0.65787037037037,0,Command Injection TL
2022-10-10 16:19:41.942375,3.69027777777777,0.0,0.680555555555555,1,Normal
2022-10-10 16:19:42.901533,3.67893518518518,0.0,0.70324074074074,1,Normal
2022-10-10 16:19:43.876639,3.66759259259259,0.0,0.725925925925926,1,Normal
2022-10-10 16:19:44.855027,3.6449074074074,0.0,0.771296296296296,1,Normal
2022-10-10 16:19:45.828941,3.62222222222222,0.0,0.816666666666666,1,Normal
2022-10-10 16:19:46.798769,3.58819444444444,2.45,0.907407407407407,0,Normal
2022-10-10 16:19:47.756764,3.57685185185185,0.0,0.907407407407407,1,Command Injection TH
